Concentration,1,2,Vmax1,Km1,Vmax2,Km2,QH,Clint,ClH,BIOA,EXTR,Delta_BIOA,Delta_EXTR
17978,0.990493,0.0095068,,,,,,0.01343725,0.013309505,0.990493211,0.009506789,-2.10788E-07,1.07881E-08
17998,0.990504,0.00949639,,,,,,0.013422406,0.013294942,0.990503613,0.009496387,3.86885E-07,3.11451E-09
18018,0.990514,0.009486,,,,,,0.013407595,0.013280411,0.990513993,0.009486007,7.46694E-09,-7.46694E-09
18038,0.990524,0.00947563,,,,,,0.013392817,0.013265912,0.990524349,0.009475651,-3.49042E-07,-2.09577E-08
18058.1,0.990535,0.00946529,,,,,,0.013377998,0.013251372,0.990534735,0.009465265,2.65498E-07,2.45021E-08
18078.1,0.990545,0.00945497,,,,,,0.013363285,0.013236936,0.990545046,0.009454954,-4.58903E-08,1.58903E-08
18098.1,0.990555,0.00944467,,,,,,0.013348605,0.013222532,0.990555334,0.009444666,-3.34365E-07,4.36494E-09
18118.1,0.990566,0.00943439,,,,,,0.013333956,0.013208159,0.990565601,0.009434399,3.98674E-07,-8.67371E-09
18138.1,0.990576,0.00942414,,,,,,0.01331934,0.013193817,0.990575845,0.009424155,1.54629E-07,-1.46288E-08
18158.2,0.990586,0.0094139,,,,,,0.013304683,0.013179434,0.990586118,0.009413882,-1.18365E-07,1.8365E-08
18178.2,0.990596,0.00940369,,,,,,0.013290131,0.013165155,0.990596318,0.009403682,-3.17976E-07,7.9757E-09
18198.2,0.990606,0.00939351,,,,,,0.01327561,0.013150906,0.990606496,0.009393504,-4.96068E-07,6.06767E-09
18218.2,0.990617,0.00938334,,,,,,0.013261122,0.013136688,0.990616651,0.009383349,3.48762E-07,-8.76235E-09
18238.2,0.990627,0.0093732,,,,,,0.013246665,0.013122501,0.990626785,0.009373215,2.15114E-07,-1.51139E-08
18258.3,0.990637,0.00936307,,,,,,0.013232167,0.013108274,0.990636947,0.009363053,5.25182E-08,1.74818E-08
18278.3,0.990647,0.00935297,,,,,,0.013217773,0.013094148,0.990647037,0.009352963,-3.73834E-08,7.38339E-09
18298.3,0.990657,0.0093429,,,,,,0.01320341,0.013080052,0.990657106,0.009342894,-1.05759E-07,5.75946E-09
18318.3,0.990667,0.00933284,,,,,,0.013189079,0.013065987,0.990667152,0.009332848,-1.51908E-07,-8.0923E-09
18338.3,0.990677,0.0093228,,,,,,0.013174778,0.013051952,0.990677177,0.009322823,-1.77229E-07,-2.27712E-08
18358.4,0.990687,0.00931279,,,,,,0.013160437,0.013037877,0.990687231,0.009312769,-2.30795E-07,2.07946E-08
18378.4,0.990697,0.0093028,,,,,,0.013146199,0.013023902,0.990697212,0.009302788,-2.12355E-07,1.23554E-08
18398.4,0.990707,0.00929283,,,,,,0.013131991,0.013009958,0.990707173,0.009292827,-1.73085E-07,3.08529E-09
18418.4,0.990717,0.00928288,,,,,,0.013117814,0.012996043,0.990717112,0.009282888,-1.12282E-07,-7.71824E-09
18438.4,0.990727,0.00927295,,,,,,0.013103667,0.012982157,0.990727031,0.009272969,-3.06447E-08,-1.93553E-08
18458.5,0.990737,0.00926304,,,,,,0.013089481,0.012968233,0.990736977,0.009263023,2.34504E-08,1.65496E-08
18478.5,0.990747,0.00925316,,,,,,0.013075395,0.012954407,0.990746853,0.009253147,1.47459E-07,1.25414E-08
18498.5,0.990757,0.00924329,,,,,,0.01306134,0.01294061,0.990756707,0.009243293,2.93005E-07,-3.00524E-09
18518.5,0.990767,0.00923345,,,,,,0.013047315,0.012926843,0.990766541,0.009233459,4.59391E-07,-9.39057E-09
18538.5,0.990776,0.00922363,,,,,,0.01303332,0.012913105,0.990776353,0.009223647,-3.53384E-07,-1.66158E-08
18558.6,0.990786,0.00921383,,,,,,0.013019286,0.012899328,0.990786194,0.009213806,-1.937E-07,2.36996E-08
18578.6,0.990796,0.00920405,,,,,,0.013005351,0.012885649,0.990795965,0.009204035,3.52082E-08,1.47918E-08
18598.6,0.990806,0.00919429,,,,,,0.012991446,0.012871998,0.990805715,0.009194285,2.8496E-07,5.0404E-09
18618.6,0.990815,0.00918455,,,,,,0.01297757,0.012858377,0.990815445,0.009184555,-4.45145E-07,-4.85461E-09
18638.6,0.990825,0.00917483,,,,,,0.012963724,0.012844784,0.990825154,0.009174846,-1.54404E-07,-1.55957E-08
18658.7,0.990835,0.00916513,,,,,,0.012949839,0.012831152,0.990834891,0.009165109,1.08798E-07,2.12024E-08
18678.7,0.990845,0.00915545,,,,,,0.012936052,0.012817617,0.990844559,0.009155441,4.40532E-07,9.46772E-09
18698.7,0.990854,0.00914579,,,,,,0.012922295,0.01280411,0.990854207,0.009145793,-2.06883E-07,-3.11667E-09
18718.7,0.990864,0.00913616,,,,,,0.012908567,0.012790632,0.990863834,0.009136166,1.65851E-07,-5.85071E-09
18738.7,0.990873,0.00912654,,,,,,0.012894868,0.012777182,0.990873441,0.009126559,-4.41264E-07,-1.87356E-08
18758.8,0.990883,0.00911694,,,,,,0.01288113,0.012763693,0.990883076,0.009116924,-7.59174E-08,1.59174E-08
18778.8,0.990893,0.00910737,,,,,,0.012867489,0.0127503,0.990892643,0.009107357,3.57272E-07,1.27282E-08
18798.8,0.990902,0.00909781,,,,,,0.012853877,0.012736935,0.990902189,0.009097811,-1.89385E-07,-6.15273E-10
18818.8,0.990912,0.00908827,,,,,,0.012840293,0.012723597,0.990911717,0.009088283,2.83413E-07,-1.34129E-08
18838.8,0.990921,0.00907876,,,,,,0.012826739,0.012710288,0.990921223,0.009078777,-2.22931E-07,-1.70686E-08
18858.9,0.990931,0.00906926,,,,,,0.012813145,0.01269694,0.990930758,0.009069242,2.42486E-07,1.75136E-08
18878.9,0.99094,0.00905979,,,,,,0.012799648,0.012683686,0.990940224,0.009059776,-2.24243E-07,1.42433E-08
18898.9,0.99095,0.00905033,,,,,,0.012786179,0.01267046,0.990949672,0.009050328,3.28486E-07,1.5143E-09
18918.9,0.990959,0.00904089,,,,,,0.012772738,0.012657261,0.990959099,0.009040901,-9.93254E-08,-1.06746E-08
18938.9,0.990969,0.00903147,,,,,,0.012759326,0.01264409,0.990968507,0.009031493,4.93026E-07,-2.30259E-08
18959,0.990978,0.00902208,,,,,,0.012745875,0.012630881,0.990977942,0.009022058,5.78418E-08,2.21582E-08
18979,0.990987,0.0090127,,,,,,0.012732519,0.012617765,0.990987311,0.009012689,-3.10882E-07,1.08825E-08
18999,0.990997,0.00900334,,,,,,0.012719191,0.012604676,0.99099666,0.00900334,3.39858E-07,1.42348E-10
19019,0.991006,0.008994,,,,,,0.012705891,0.012591614,0.99100599,0.00899401,1.00632E-08,-1.00632E-08
19039,0.991015,0.00898468,,,,,,0.012692618,0.012578579,0.991015301,0.008984699,-3.00966E-07,-1.90338E-08
19059.1,0.991025,0.00897538,,,,,,0.012679307,0.012565506,0.991024639,0.008975361,3.61172E-07,1.88284E-08
19079.1,0.991034,0.0089661,,,,,,0.01266609,0.012552525,0.991033911,0.008966089,8.90777E-08,1.09223E-08
19099.1,0.991043,0.00895684,,,,,,0.012652901,0.012539571,0.991043164,0.008956836,-1.63546E-07,3.54637E-09
19119.1,0.991052,0.00894759,,,,,,0.012639739,0.012526643,0.991052397,0.008947603,-3.97401E-07,-1.25989E-08
19139.1,0.991062,0.00893837,,,,,,0.012626604,0.012513743,0.991061612,0.008938388,3.87515E-07,-1.75146E-08
19159.2,0.991071,0.00892916,,,,,,0.012613431,0.012500804,0.991070854,0.008929146,1.45599E-07,1.44014E-08
19179.2,0.99108,0.00891998,,,,,,0.012600351,0.012487956,0.991080031,0.008919969,-3.12409E-08,1.12409E-08
19199.2,0.991089,0.00891081,,,,,,0.012587298,0.012475135,0.991089189,0.008910811,-1.89307E-07,-6.93131E-10
19219.2,0.991098,0.00890166,,,,,,0.012574272,0.01246234,0.991098329,0.008901671,-3.28598E-07,-1.14018E-08
19239.2,0.991107,0.00889253,,,,,,0.012561273,0.012449571,0.991107449,0.008892551,-4.49114E-07,-2.08862E-08
19259.3,0.991117,0.00888342,,,,,,0.012548236,0.012436765,0.991116596,0.008883404,4.0354E-07,1.64601E-08
19279.3,0.991126,0.00887433,,,,,,0.012535291,0.012424049,0.991125679,0.008874321,3.20578E-07,9.42205E-09
19299.3,0.991135,0.00886526,,,,,,0.012522372,0.012411358,0.991134744,0.008865256,2.55693E-07,4.3069E-09
19319.3,0.991144,0.0088562,,,,,,0.01250948,0.012398694,0.99114379,0.00885621,2.09588E-07,-9.58806E-09
19339.3,0.991153,0.00884716,,,,,,0.012496615,0.012386055,0.991152818,0.008847182,1.82264E-07,-2.22639E-08
19359.4,0.991162,0.00883815,,,,,,0.012483712,0.012373379,0.991161872,0.008838128,1.2811E-07,2.189E-08
19379.4,0.991171,0.00882915,,,,,,0.012470899,0.012360792,0.991170863,0.008829137,1.36946E-07,1.30537E-08
19399.4,0.99118,0.00882016,,,,,,0.012458113,0.01234823,0.991179835,0.008820165,1.64567E-07,-4.56654E-09
19419.4,0.991189,0.0088112,,,,,,0.012445353,0.012335694,0.99118879,0.00881121,2.1027E-07,-1.02699E-08
19439.4,0.991198,0.00880226,,,,,,0.012432619,0.012323183,0.991197726,0.008802274,2.74057E-07,-1.40574E-08
19459.5,0.991207,0.00879333,,,,,,0.012419847,0.012310636,0.991206689,0.008793311,3.11016E-07,1.89839E-08
19479.5,0.991216,0.00878442,,,,,,0.012407165,0.012298176,0.991215589,0.008784411,4.10974E-07,9.02599E-09
19499.5,0.991224,0.00877553,,,,,,0.012394509,0.012285741,0.991224471,0.008775529,-4.70981E-07,9.81004E-10
19519.5,0.991233,0.00876666,,,,,,0.012381879,0.012273331,0.991233335,0.008766665,-3.34848E-07,-5.15204E-09
19539.5,0.991242,0.0087578,,,,,,0.012369275,0.012260947,0.991242181,0.008757819,-1.80626E-07,-1.93741E-08
19559.6,0.991251,0.00874896,,,,,,0.012356633,0.012248526,0.991251053,0.008748947,-5.32317E-08,1.32317E-08
19579.6,0.99126,0.00874015,,,,,,0.01234408,0.012236191,0.991259864,0.008740136,1.36469E-07,1.35313E-08
19599.6,0.991269,0.00873134,,,,,,0.012331552,0.012223881,0.991268656,0.008731344,3.43559E-07,-3.55919E-09
19619.6,0.991277,0.00872256,,,,,,0.01231905,0.012211596,0.991277431,0.008722569,-4.31257E-07,-8.74252E-09
19639.6,0.991286,0.00871379,,,,,,0.012306573,0.012199336,0.991286189,0.008713811,-1.88682E-07,-2.13178E-08
19659.7,0.991295,0.00870505,,,,,,0.012294059,0.012187039,0.991294972,0.008705028,2.77679E-08,2.22321E-08
19679.7,0.991304,0.00869631,,,,,,0.012281633,0.012174828,0.991303694,0.008696306,3.05831E-07,4.16905E-09
19699.7,0.991312,0.0086876,,,,,,0.012269231,0.012162641,0.991312399,0.008687601,-3.99413E-07,-5.86832E-10
19719.7,0.991321,0.0086789,,,,,,0.012256855,0.012150479,0.991321087,0.008678913,-8.65597E-08,-1.34403E-08
19739.7,0.99133,0.00867023,,,,,,0.012244504,0.012138341,0.991329756,0.008670244,2.4369E-07,-1.36903E-08
19759.8,0.991338,0.00866156,,,,,,0.012232116,0.012126167,0.991338452,0.008661548,-4.52184E-07,1.2184E-08
19779.8,0.991347,0.00865292,,,,,,0.012219814,0.012114077,0.991347088,0.008652912,-8.78408E-08,7.84082E-09
19799.8,0.991356,0.00864429,,,,,,0.012207537,0.012102012,0.991355706,0.008644294,2.93902E-07,-3.90168E-09
19819.8,0.991364,0.00863568,,,,,,0.012195285,0.01208997,0.991364307,0.008635693,-3.06956E-07,-1.30444E-08
19839.8,0.991373,0.00862709,,,,,,0.012183057,0.012077953,0.991372891,0.008627109,1.08886E-07,-1.88862E-08
19859.9,0.991381,0.00861852,,,,,,0.012170793,0.012065899,0.991381501,0.008618499,-5.00694E-07,2.06936E-08
19879.9,0.99139,0.00860996,,,,,,0.012158615,0.01205393,0.99139005,0.00860995,-5.00476E-08,1.00476E-08
19899.9,0.991399,0.00860142,,,,,,0.01214646,0.012041984,0.991398583,0.008601417,4.16598E-07,3.40189E-09
19919.9,0.991407,0.00859289,,,,,,0.01213433,0.012030061,0.991407099,0.008592901,-9.93515E-08,-1.06485E-08
19939.9,0.991416,0.00858438,,,,,,0.012122225,0.012018163,0.991415598,0.008584402,4.02104E-07,-2.21044E-08
19960,0.991424,0.00857589,,,,,,0.012110083,0.012006228,0.991424123,0.008575877,-1.22563E-07,1.25625E-08
19980,0.991433,0.00856742,,,,,,0.012098025,0.011994376,0.991432588,0.008567412,4.116E-07,8.3998E-09
20000,0.991441,0.00855896,,,,,,0.012085992,0.011982548,0.991441037,0.008558963,-3.68289E-08,-3.17113E-09
